"site_code","year","SWE.0","SWE.1","SWE.2","SWE.3","SWE.4","SWE.5","PPT.0","PPT.1","PPT.2","PPT.3","PPT.4","PPT.5"
"SWJFH",2018,17.8524589538574,51.9016380310059,12.7540979385376,1.14754104614258,139.508193969727,85.5245895385742,37.1280016601086,103.027003735304,91.2110044658184,129.496006906033,76.8750483989716,122.949638903141
"SWVK",2018,3.55737709999084,57.1475410461426,9.06557369232178,0.655737698078156,13.5901641845703,8.77049160003662,37.8950019180775,98.6350049972534,97.9700048863888,139.004007309675,78.8507868647575,126.130483567715
"SYCQ",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"SYID",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,36.5730013251305,99.561004281044,99.1410057842731,149.587005674839,85.716201543808,133.52810806036
"SZEE",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677,67.8760196864605,109.675977170467
"TAWMO",2018,10.2459011077881,81.0163955688477,19.2459011077881,40.5081977844238,84.2950820922852,12.0655736923218,37.8950019180775,98.6350049972534,97.9700048863888,139.004007309675,78.8507868647575,126.130483567715
"TCRUF",2018,36.8196716308594,154.295074462891,124.163932800293,180.295074462891,163.950820922852,96,50.144002199173,99.7800033390522,94.2590038180351,105.407003998756,68.7584083676338,110.324327200651
"TDMF",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749,66.6770867705345,110.159045636654
"TEWA",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677,67.8760196864605,109.675977170467
"TFBM",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"TFOM",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.3980017900467,96.5600040853024,94.7800052464008,138.294005870819,79.2070755362511,126.775970757008
"THWY",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"TIRS",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365,68.6327533721924,113.097776919603
"TLNE",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749,66.6770867705345,110.159045636654
"TLZOU",2018,0.688524603843689,1.47540986537933,0.688524603843689,0.196721315383911,1.45901644229889,0.2786885201931,48.8510020971298,97.3000044226646,99.1150072216988,105.90200483799,62.8675439953804,110.006944566965
"TMHA",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"TNCZA01",2018,3.70491814613342,59.9344253540039,34.0655746459961,36.7540969848633,51.5573768615723,101.442626953125,42.2370013892651,98.0790041685104,95.7670056819916,108.088003993034,65.7346822321415,111.252082169056
"TNVQO",2018,8.39344310760498,108.606559753418,26.3934421539307,3.78688526153564,35.0163917541504,14.7049179077148,35.7930016219616,95.9410035312176,94.0120040476322,145.052007704973,83.5164024829865,128.447162389755
"TNVT",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744,66.8113608956337,109.241302847862
"TQEX",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365,68.6327533721924,113.097776919603
"TQFC",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749,66.6770867705345,110.159045636654
"TVNQ",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.3840020000935,102.653005152941,103.263004183769,152.110006213188,87.9863203167915,134.224366754293
"TVPBW",2018,29.2459011077881,130.934432983398,46.8688507080078,21.2950820922852,79.7377014160156,106.672134399414,40.3220021426678,98.4020041823387,93.4870049655437,122.290004909039,74.0695613622665,120.667907238007
"TVWFM",2018,49.7704925537109,387.524597167969,167.704925537109,367.540985107422,306.573760986328,157.639343261719,51.540002822876,99.2550033926964,96.1880053281784,104.679004520178,65.3596813082695,109.272949814796
"TYHBE",2018,0.786885261535645,32.2459030151367,3.04918026924133,0.524590134620667,10.6393442153931,66.8688507080078,41.5890011489391,97.961003601551,93.796003729105,118.190005809069,72.003064095974,117.14915150404
"TZVLB",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.144002199173,99.7800033390522,94.2590038180351,105.407003998756,68.7584083676338,110.324327200651
"UABX",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749,66.6770867705345,110.159045636654
"UAOX",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"UEVW",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.3840020000935,102.653005152941,103.263004183769,152.110006213188,87.9863203167915,134.224366754293
"UEWA",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.8950019180775,98.6350049972534,97.9700048863888,139.004007309675,78.8507868647575,126.130483567715
"UGLU",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744,66.8113608956337,109.241302847862
"UIHD",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365,68.6327533721924,113.097776919603
"UKFU",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677,67.8760196864605,109.675977170467
"UOSP",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"UQRVS",2018,36.8196716308594,154.295074462891,124.163932800293,180.295074462891,163.950820922852,96,50.144002199173,99.7800033390522,94.2590038180351,105.407003998756,68.7584083676338,110.324327200651
"URIQ",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.3980017900467,96.5600040853024,94.7800052464008,138.294005870819,79.2070755362511,126.775970757008
"URVL",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749,66.6770867705345,110.159045636654
"USKNZ",2018,0.786885261535645,32.2459030151367,3.04918026924133,0.524590134620667,10.6393442153931,66.8688507080078,41.4510019719601,97.4390045106411,94.4260046184063,118.939004063606,71.9289629459381,118.05010008812
"UTDPY",2018,1.16393446922302,45.4426231384277,8.34426212310791,9.44262313842773,52.032787322998,49.0983619689941,42.3320017457008,99.2330040335655,95.9090048372746,110.3860052526,66.9605980813503,112.479107022285
"UTEW",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"UUME",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677,67.8760196864605,109.675977170467
"UZBM",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,36.5730013251305,99.561004281044,99.1410057842731,149.587005674839,85.716201543808,133.52810806036
"VASW",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749,66.6770867705345,110.159045636654
"VBEZ",2018,4.36065578460693,69.0655746459961,14.2459011077881,0.5573770403862,19.1147537231445,66.442626953125,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"VBHJU",2018,12.7377052307129,86.0819702148438,43.7049179077148,1.39344263076782,44.9836082458496,56.8852462768555,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744,66.8113608956337,109.241302847862
"VCPBD",2018,33.5081977844238,178.508193969727,123.704917907715,191.360656738281,155.655731201172,122.573768615723,37.3840020000935,102.653005152941,103.263004183769,152.110006213188,87.9863203167915,134.224366754293
"VGYN",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749,66.6770867705345,110.159045636654
"VHZF",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.3980017900467,96.5600040853024,94.7800052464008,138.294005870819,79.2070755362511,126.775970757008
"VIXK",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677,67.8760196864605,109.675977170467
"VNMA",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365,68.6327533721924,113.097776919603
"VOVY",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677,67.8760196864605,109.675977170467
"VPBI",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,36.5730013251305,99.561004281044,99.1410057842731,149.587005674839,85.716201543808,133.52810806036
"VRHL",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"VRTK",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749,66.6770867705345,110.159045636654
"VUDA",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365,68.6327533721924,113.097776919603
"WBVQI",2018,0.196721315383911,1.426229596138,0.508196711540222,0.114754103124142,0.655737698078156,1.55737709999084,45.1770016252995,96.6210043728352,96.0380046665668,104.773004889488,66.8304306566715,107.668015152216
"WCPJH",2018,44.4754104614258,214.016387939453,148.524597167969,180.245895385742,169.29508972168,121.163932800293,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197,67.203381717205,108.185352087021
"WDZG",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"WJMU",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677,67.8760196864605,109.675977170467
"WNBPS",2018,45.7213134765625,169.491806030273,133.131149291992,82.0819702148438,74.6557388305664,163.180328369141,41.8030019700527,100.145003855228,97.5230047404766,113.990003824234,67.0899983644485,114.793328732252
"WPRLZ",2018,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,274.688537597656,128.901641845703,43.6390019953251,98.2850040197372,95.1930052042007,111.297005772591,71.599712073803,112.38797301054
"WSAG",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"WSPFD01",2018,27.7540988922119,111.40983581543,34.5737686157227,3.3114755153656,240.967208862305,117.540985107422,38.5170014500618,100.203003168106,91.7310045361519,122.657004117966,74.7426770329475,119.131826847792
"WURX",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.8950019180775,98.6350049972534,97.9700048863888,139.004007309675,78.8507868647575,126.130483567715
"WUTH",2018,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,85.9344253540039,81.6885223388672,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749,66.6770867705345,110.159045636654
"WYQSZ",2018,44.4754104614258,214.016387939453,148.524597167969,180.245895385742,169.29508972168,121.163932800293,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197,67.203381717205,108.185352087021
"WZNO",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.8950019180775,98.6350049972534,97.9700048863888,139.004007309675,78.8507868647575,126.130483567715
"WZXQ",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853,68.8927067518234,109.858975499868
"XACC",2018,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,39.7213096618652,20.5081977844238,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677,67.8760196864605,109.675977170467
"XAMES",2018,20.3114757537842,154.901641845703,82.4098358154297,218.59016418457,211.639343261719,93.6721343994141,50.144002199173,99.7800033390522,94.2590038180351,105.407003998756,68.7584083676338,110.324327200651
"XDYE",2018,42,201.508193969727,137.065567016602,303.311462402344,191.524597167969,64,37.3840020000935,102.653005152941,103.263004183769,152.110006213188,87.9863203167915,134.224366754293
"XDZVI",2018,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,17.3606567382812,67.8688507080078,50.144002199173,99.7800033390522,94.2590038180351,105.407003998756,68.7584083676338,110.324327200651
"XEHUD",2018,16.2131156921387,64.2131118774414,8.49180316925049,1.37704920768738,75.606559753418,89.5737686157227,36.8840019106865,101.342004209757,90.5350045859814,128.028005957603,76.2420919835567,121.568595975637
